Fitness
216278
286805
294483
298361
353173
379582
350964
329521
338417
338335
333155
340631
338062
369866
353798
349987
328721
354975
373615
354994
378907
386763
352329
357345
372780
376057
383344
360349
382515
379308
382743
356235
405080
375069
385210
438536
416196
422776
410040
418508
455141
443708
458946
477329
566681
713881
804609
969275
1145444
1169983
1205604
1298370
1299813
1310799
1266317
1346390
1336655
1337355
1316688
1270458
1360201
1381817
1411820
1464150
1470758
1451787
1465008
1428970
1426223
1427360
1422561
1444072
1413640
1458594
1465262
1469711
1415569
1485704
1381241
1439226
1446360
1357855
1299623
1371814
1400769
1402656
1377085
1467558
1454560
1408318
1454987
1429934
1407148
1458515
1357576
1461160
1521054
1459069
1510721
1504558
