Fitness
215491
251228
264388
287199
327801
304882
322834
334263
327588
368086
376031
377399
391184
351993
389001
405705
445384
446353
517593
619614
736594
822304
984426
1045181
1042824
1107030
1192957
1154310
1311879
1224493
1382862
1427544
1371902
1400879
1344474
1410925
1471985
1447173
1414778
1492238
1508215
1510723
1514641
1467974
1467021
1479195
1497271
1500015
1494899
1552246
1562922
1576907
1537680
1510142
1547386
1610939
1524752
1496723
1484351
1548992
1461967
1509177
1449804
1578540
1581392
1406106
1477071
1490472
1530613
1470207
1534691
1485758
1565393
1545346
1598190
1558663
1586226
1527664
1584663
1588733
1562897
1583841
1551822
1553609
1544210
1558243
1487150
1529620
1537251
1534294
1600503
1545038
1576423
1571585
1545218
1564711
1549298
1495797
1513448
1471826
1548618
1585938
1566841
1539927
1522115
1564659
1618817
1628041
1577878
1565559
1497058
1550664
1546780
1597141
1589673
1551276
1584431
1548707
1585571
1557994
1515565
1439365
1509900
1535577
1488999
1551913
1497941
1537080
1576649
1488593
1555334
1570679
1529331
1517432
1534726
1503481
1491411
1624155
1628766
1563625
1584311
1576468
1563680
1569135
1514397
1582158
1537684
1561233
1553272
1612280
1477146
1527875
1559417
1514266
1511320
1584862
1545484
1539861
1556286
1570992
1574103
1541513
1543395
1630873
1592561
1568227
1561926
1579356
1582768
1544062
1525965
1549964
1614542
1552327
1547014
1609709
1628439
1551927
1529426
1592849
1561509
1554805
1518468
1526057
1575879
1490894
1567145
1570195
1608622
1612798
1503954
1473194
1577647
1533844
1490780
1532295
1568630
1532023
1591059
1548563
1552063
1545964
1479005
1560417
1646063
1594372
1618440
1618340
1533001
1533289
1536771
1592388
1506690
1592468
1566135
1508106
1587018
1674048
1611705
1500731
1526888
1564349
1538415
1601498
1549150
1572484
1544794
1566417
1529059
1555129
1523017
1533547
1579771
1538171
1569588
1500248
1559316
1506494
1553824
1558055
1502333
1530865
1534688
1558747
1565372
1573029
1618568
1515289
1513529
1571613
