Fitness,X,Y,Rotation,relX,relY
0.0,1,1,327.1328188777598,1000000.0,1000000.0,
0.0,1,1,179.46783607970434,1000000.0,1000000.0,
8987.0,7,1,174.74763009376647,-10.0,0.0,
0.0,1,1,-110.88921418505151,1000000.0,1000000.0,
0.0,1,1,236.07739993355028,1000000.0,1000000.0,
0.0,1,1,153.66232812810898,1000000.0,1000000.0,
0.0,1,1,235.67564517610379,1000000.0,1000000.0,
0.0,1,1,270.3778964107869,1000000.0,1000000.0,
0.0,1,1,255.88803325706817,1000000.0,1000000.0,
1.0,999,999,37.18916215857661,1000000.0,1000000.0,
0.0,1,1,-224.49920187987442,1000000.0,1000000.0,
61.0,883,233,54.478941029900625,1000000.0,1000000.0,
0.0,1,1,255.7183191480318,1000000.0,1000000.0,
0.0,1,1,-109.41613223930574,1000000.0,1000000.0,
0.0,1,1,199.12566832543007,1000000.0,1000000.0,
203.0,275,279,289.77873102616263,1000000.0,1000000.0,
0.0,1,1,105.0691035943754,1000000.0,1000000.0,
328.0,401,100,165.50740604064003,1000000.0,1000000.0,
0.0,1,1,165.2990101782442,1000000.0,1000000.0,
0.0,1,1,-269.2875168307921,1000000.0,1000000.0,
224.0,100,401,291.49215603211064,1000000.0,1000000.0,
0.0,1,1,351.94253216206323,0.0,0.0,
0.0,1,1,-109.49496978786476,1000000.0,1000000.0,
0.0,1,1,324.5215561804506,1000000.0,1000000.0,
0.0,1,1,-62.61650413780035,1000000.0,1000000.0,
0.0,1,1,281.8635689251049,1000000.0,1000000.0,
0.0,1,1,228.1185490705364,1000000.0,1000000.0,
0.0,1,1,171.79593415986778,1000000.0,1000000.0,
0.0,1,1,296.1191640713963,1000000.0,1000000.0,
0.0,1,1,-145.318887628246,1000000.0,1000000.0,
0.0,1,1,-145.02681849519314,1000000.0,1000000.0,
218.0,101,397,104.73838109057954,1000000.0,1000000.0,
8275.0,154,611,256.26260231648945,-154.0,614.0,
400.0,100,401,284.1773272794094,1000000.0,1000000.0,
0.0,1,1,210.3413892981713,1000000.0,1000000.0,
