Fitness,X,Y,Rotation,relX,relY
0.0,964,483,-115.35895218854535,1000000.0,1000000.0,
0.0,223,195,39.64803791359384,691.0,-700.0,
1439.0,575,687,265.33221637271515,1000000.0,1000000.0,
0.0,284,220,-36.864090476487604,1000000.0,1000000.0,
1274.0,757,61,71.91696522844234,1000000.0,1000000.0,
1715.0,210,691,300.3015790829678,1000000.0,1000000.0,
0.0,187,67,-135.42260172783733,1000000.0,1000000.0,
962.0,156,285,112.75308567155685,1000000.0,1000000.0,
0.0,716,164,-271.1886484460732,1000000.0,1000000.0,
0.0,975,219,214.17229224430477,1000000.0,1000000.0,
2177.0,450,311,296.94650258938964,1000000.0,1000000.0,
7347.0,527,649,25.649442729390557,391.0,-248.0,
0.0,236,693,-236.04137075234723,1000000.0,1000000.0,
2498.0,207,225,85.66457086374635,1000000.0,1000000.0,
0.0,978,633,162.9678109958188,1000000.0,1000000.0,
142.0,732,732,135.42980195711834,1000000.0,1000000.0,
0.0,924,923,153.16296528696344,1000000.0,1000000.0,
373.0,999,1,325.4806258493854,1000000.0,1000000.0,
0.0,916,642,356.8464226161448,1000000.0,1000000.0,
0.0,952,118,273.3083964523152,1000000.0,1000000.0,
1683.0,545,179,342.45413105583896,1000000.0,1000000.0,
1385.0,430,925,98.94614891370202,1000000.0,1000000.0,
0.0,292,169,-227.41175891364838,1000000.0,1000000.0,
1476.0,441,363,287.7210619102874,1000000.0,1000000.0,
0.0,731,903,191.0002413279631,1000000.0,1000000.0,
0.0,234,607,317.36287045286895,1000000.0,1000000.0,
347.0,21,18,-87.36546175274498,1000000.0,1000000.0,
1532.0,245,827,326.8272080168902,673.0,326.0,
0.0,238,274,50.54582326521631,1000000.0,1000000.0,
0.0,819,878,152.3234085323771,1000000.0,1000000.0,
0.0,578,158,345.2295581763219,1000000.0,1000000.0,
0.0,514,993,354.45104384245974,400.0,90.0,
0.0,755,754,105.81285562903759,1000000.0,1000000.0,
0.0,163,655,-162.79611038934695,1000000.0,1000000.0,
2691.0,284,65,60.64630712105998,1000000.0,1000000.0,
241.0,504,978,-354.5696917034336,1000000.0,1000000.0,
1257.0,903,976,186.26521317187576,1000000.0,1000000.0,
467.0,195,975,91.05042582946385,1000000.0,1000000.0,
1413.0,869,5,91.7952830417687,1000000.0,1000000.0,
0.0,198,976,152.82842348151394,1000000.0,1000000.0,
0.0,232,169,-329.63739237043245,765.0,-500.0,
0.0,765,19,140.72510367588143,1000000.0,1000000.0,
1469.0,375,470,164.98992930261102,1000000.0,1000000.0,
1454.0,352,427,311.08880093509885,1000000.0,1000000.0,
0.0,443,857,-1.8294124703581929,1000000.0,1000000.0,
1407.0,999,999,32.34707439468389,1000000.0,1000000.0,
0.0,728,333,290.89297412266825,1000000.0,1000000.0,
2774.0,999,999,44.787126773982095,1000000.0,1000000.0,
0.0,161,2,-172.0589939896372,1000000.0,1000000.0,
0.0,973,476,84.33757986111527,1000000.0,1000000.0,
1308.0,637,47,271.45902753412713,1000000.0,1000000.0,
0.0,139,749,250.60764429278652,1000000.0,1000000.0,
0.0,546,461,-87.2355464004541,109.0,452.0,
884.0,365,241,154.1073062461537,1000000.0,1000000.0,
471.0,704,801,88.5899173118496,1000000.0,1000000.0,
2563.0,199,217,197.00697867178587,1000000.0,1000000.0,
0.0,62,228,133.17544827213308,1000000.0,1000000.0,
2742.0,441,513,61.87758316614895,1000000.0,1000000.0,
0.0,168,714,169.45748404983698,1000000.0,1000000.0,
1469.0,718,279,248.57239202114317,1000000.0,1000000.0,
0.0,358,824,178.0879441534364,1000000.0,1000000.0,
0.0,210,81,73.60942437116,1000000.0,1000000.0,
2603.0,266,341,95.05539534676916,1000000.0,1000000.0,
897.0,987,622,194.20672634962557,1000000.0,1000000.0,
